DOCUMENT ID,RECORD TYPE,CRFN,BOROUGH,DOC. TYPE,DOC. DATE,DOC. AMOUNT,RECORDED OR FILED,MODIFIED DATE,REEL YEAR,REEL NBR,REEL PAGE,PERCENT TRANSFERRED,GOOD THROUGH DATE
2014013100726001,A,2014000043931,1,ASST,12/18/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014020301051003,A,2014000043905,1,ASST,01/30/2014,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014012901137001,A,2014000043851,1,ASST,01/14/2014,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014011700747001,A,2014000043849,1,ASST,10/29/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2013121900401001,A,2014000043843,2,ASST,12/18/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014013100085002,A,2014000043827,1,ASST,01/10/2014,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2013092400493003,A,2014000043816,1,ASST,06/28/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2013110400831001,A,2014000043767,4,ASST,06/17/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014013100458001,A,2014000043737,1,ASST,01/17/2014,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2013100700390001,A,2014000043734,4,ASST,08/29/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014012800398001,A,2014000043575,1,ASST,05/09/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014013100877002,A,2014000043564,1,ASST,01/29/2014,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014012401301001,A,2014000043542,2,ASST,12/12/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014020300101003,A,2014000043469,1,ASST,01/21/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014021400154001,A,2014000062936,1,ASST,02/06/2014,0,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021801132001,A,2014000062861,1,ASST,01/23/2014,0,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014020600286003,A,2014000062845,4,ASST,01/29/2014,0,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014020600286002,A,2014000062844,4,ASST,12/20/2013,0,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2013122000071001,A,2014000062697,3,ASST,07/08/2013,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014010800227001,A,2014000062602,3,ASST,12/31/2013,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021300414001,A,2014000062576,1,ASST,02/06/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021200923003,A,2014000062563,1,ASST,02/05/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021800890001,A,2014000062464,1,ASST,02/05/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021800822001,A,2014000062438,1,ASST,12/30/2013,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021900769001,A,2014000062380,1,ASST,02/11/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021900725001,A,2014000062378,1,ASST,02/11/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2013123001120002,A,2014000062269,1,ASST,12/18/2013,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2013071001018001,A,2014000062265,1,ASST,07/23/2013,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021800767001,A,2014000062256,1,ASST,02/11/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021800761001,A,2014000062255,1,ASST,02/06/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021900322001,A,2014000062131,1,ASST,02/04/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021201155001,A,2014000062127,3,ASST,02/11/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021400642001,A,2014000062123,4,ASST,01/22/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021100788002,A,2014000062114,1,ASST,07/12/2013,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021800710001,A,2014000062080,1,ASST,01/12/2012,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021800703001,A,2014000062079,1,ASST,02/11/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2013112100732003,A,2014000062057,1,ASST,02/26/2013,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021900288001,A,2014000062051,1,ASST,02/05/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014020700703001,A,2014000062040,3,ASST,02/05/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014020700140001,A,2014000061971,3,ASST,11/29/2013,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021400096001,A,2014000061945,3,ASST,01/10/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021100882001,A,2014000061940,3,ASST,01/24/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021801260001,A,2014000061768,1,ASST,02/11/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021800776001,A,2014000061702,1,ASST,02/06/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021801010001,A,2014000061686,1,ASST,02/10/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014012900061001,A,2014000043400,3,ASST,01/24/2014,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014013000925001,A,2014000043396,2,ASST,01/22/2014,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014013100923002,A,2014000043376,1,ASST,11/12/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014012901151001,A,2014000043346,1,ASST,12/26/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014012100151002,A,2014000043331,3,ASST,12/16/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014013100555001,A,2014000043254,1,ASST,11/07/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014013100588003,A,2014000043213,1,ASST,12/26/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014013100431001,A,2014000043194,1,ASST,11/07/2013,0,02/04/2014,02/04/2014,0,0,0,0,02/28/2014
2014013100287001,A,2014000043162,1,ASST,11/20/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014013100360002,A,2014000043084,1,ASST,01/10/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014013100360001,A,2014000043083,1,ASST,12/19/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012901036005,A,2014000042993,1,ASST,01/02/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012901036003,A,2014000042991,1,ASST,01/02/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012900802001,A,2014000042914,2,ASST,01/16/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014013100158001,A,2014000042912,1,ASST,05/24/2012,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014011300560001,A,2014000042885,1,ASST,12/16/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014013001297001,A,2014000042827,1,ASST,01/09/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012801159002,A,2014000042801,1,ASST,01/27/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012200744001,A,2014000042754,4,ASST,01/22/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012901392001,A,2014000042733,1,ASST,01/07/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012800255001,A,2014000042714,1,ASST,11/11/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014013001218001,A,2014000042623,1,ASST,01/09/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014013000338001,A,2014000042572,1,ASST,01/28/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012100538002,A,2014000042565,4,ASST,12/09/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012100538001,A,2014000042564,4,ASST,12/09/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012100689003,A,2014000042509,1,ASST,01/08/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012700248001,A,2014000042505,4,ASST,01/17/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2013122601139001,A,2014000042393,4,ASST,12/06/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014011600157001,A,2014000042389,1,ASST,12/10/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012500052001,A,2014000042354,3,ASST,03/28/2012,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012100779001,A,2014000042235,1,ASST,11/22/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014021300423001,A,2014000061682,1,ASST,01/30/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014020700057001,A,2014000061669,3,ASST,01/03/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021400575002,A,2014000061641,1,ASST,12/30/2013,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021101285002,A,2014000061634,1,ASST,01/15/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021800351001,A,2014000061574,1,ASST,12/03/2013,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021300869004,A,2014000061551,1,ASST,02/13/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014020400356001,A,2014000061431,1,ASST,01/30/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021300378001,A,2014000061411,1,ASST,01/23/2014,0,02/19/2014,02/19/2014,0,0,0,0,02/28/2014
2014021100298004,A,2014000061370,1,ASST,02/06/2014,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014021101329001,A,2014000061331,1,ASST,02/03/2014,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014021400936001,A,2014000061267,1,ASST,02/06/2014,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014021700750002,A,2014000061241,1,ASST,01/30/2014,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014020601015001,A,2014000069099,1,DEED,02/05/2014,525000,02/26/2014,02/26/2014,0,0,0,100,02/28/2014
2014021200943003,A,2014000066224,4,AL&R,01/21/2014,800000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021400046009,A,2014000061061,1,ASST,02/12/2014,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014021400046008,A,2014000061060,1,ASST,02/12/2014,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014021700343001,A,2014000061040,1,ASST,02/11/2014,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014021700084001,A,2014000061035,1,ASST,12/30/2013,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014012800848001,A,2014000061005,4,ASST,01/21/2014,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014021700754001,A,2014000060990,1,ASST,01/03/2014,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014020600517002,A,2014000060976,1,ASST,12/30/2013,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014020500146003,A,2014000060952,4,ASST,01/06/2014,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014021300216002,A,2014000060836,3,ASST,12/09/2013,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014012800422002,A,2014000060805,4,ASST,01/10/2014,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014021000467001,A,2014000060792,2,ASST,01/29/2014,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014011700319002,A,2014000060785,1,ASST,01/06/2014,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2013071700518001,A,2014000060678,1,ASST,08/07/2013,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014012800709001,A,2014000060674,1,ASST,12/27/2013,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014021200158002,A,2014000060649,1,ASST,09/25/2008,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2014021101318001,A,2014000060627,1,ASST,01/17/2014,0,02/18/2014,02/18/2014,0,0,0,0,02/28/2014
2013121101092001,A,2014000042176,3,ASST,12/12/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012800449001,A,2014000042144,1,ASST,12/20/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014013001134001,A,2014000042126,1,ASST,01/06/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012401338001,A,2014000042106,1,ASST,01/09/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012800095001,A,2014000042052,4,ASST,06/06/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012700279001,A,2014000042046,1,ASST,01/09/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012401276001,A,2014000042016,1,ASST,01/09/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012401375001,A,2014000042014,1,ASST,01/09/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2013111401313002,A,2014000041938,4,ASST,10/22/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2013111401313001,A,2014000041937,4,ASST,10/21/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012700719001,A,2014000041871,4,ASST,01/16/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012700959001,A,2014000041869,4,ASST,01/16/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012500046001,A,2014000041822,3,ASST,03/28/2012,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012500040001,A,2014000041816,3,ASST,03/28/2012,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012700697001,A,2014000041760,3,ASST,01/16/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012700494001,A,2014000041754,4,ASST,01/17/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012900795002,A,2014000041644,1,ASST,12/26/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012901310001,A,2014000041637,1,ASST,01/06/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012400545001,A,2014000041602,4,ASST,01/14/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014013000700005,A,2014000041513,1,ASST,01/29/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012700929001,A,2014000041475,3,ASST,01/15/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012200115002,A,2014000041472,3,ASST,01/21/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014010900575001,A,2014000041433,3,ASST,02/19/2008,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012400524005,A,2014000041406,1,ASST,11/25/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2013121901263002,A,2014000041332,1,ASST,12/11/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012400479001,A,2014000041324,4,ASST,12/09/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012701254001,A,2014000041244,1,ASST,12/06/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012401433001,A,2014000041226,3,ASST,11/22/2013,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014011600073001,A,2014000041149,1,ASST,01/03/2014,0,02/03/2014,02/03/2014,0,0,0,0,02/28/2014
2014012300452001,A,2014000064556,3,ASSTO,09/27/2013,0,02/21/2014,02/21/2014,0,0,0,100,02/28/2014
2014021101218003,A,2014000058045,4,ASSTO,02/05/2014,425000,02/13/2014,02/13/2014,0,0,0,100,02/28/2014
2014020400392001,A,2014000047299,1,ASSTO,11/30/2009,0,02/06/2014,02/06/2014,0,0,0,0,02/28/2014
2014020400611001,A,2014000046734,1,DEED,01/10/2014,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012800182001,A,2014000046733,1,DEED,01/27/2014,1000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014020500117001,A,2014000046725,1,DEED,01/28/2014,435000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014013100917002,A,2014000046706,1,DEED,01/29/2014,926607.5,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012400207001,A,2014000046660,2,DEED,11/20/2013,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012900424001,A,2014000046657,1,DEED,01/16/2014,810000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012800603001,A,2014000046608,1,DEED,01/15/2014,410000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012400627001,A,2014000046602,1,DEED,01/09/2014,460000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014013100071001,A,2014000046550,3,DEED,01/30/2014,1933000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2013111300243001,A,2014000046534,3,DEED,11/06/2013,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012900876001,A,2014000046518,1,DEED,01/28/2014,455000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2013121200523001,A,2014000046511,4,DEED,12/09/2013,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014013001281001,A,2014000046407,1,DEED,01/28/2014,5725000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014013001140001,A,2014000046406,1,DEED,01/28/2014,3250000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014013000993001,A,2014000046400,4,DEED,01/04/2014,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014013100679001,A,2014000046393,1,DEED,01/29/2014,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014020500534002,A,2014000046242,1,DEED,01/30/2014,450000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014020301000002,A,2014000046207,1,DEED,01/21/2014,845000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012900945001,A,2014000046189,4,DEED,01/23/2014,800000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014013000127001,A,2014000046175,3,DEED,01/27/2014,4000000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014011600457001,A,2014000046111,1,DEED,01/15/2014,1043706.25,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014010400037003,A,2014000046110,1,DEED,12/26/2013,4100000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014020400091001,A,2014000046050,1,DEED,01/23/2014,630000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014020300372001,A,2014000046041,1,DEED,01/30/2014,2236250,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012801205001,A,2014000045998,1,DEED,12/20/2013,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012801300001,A,2014000045997,1,DEED,12/12/2013,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012900771001,A,2014000045971,1,DEED,12/12/2013,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012901501001,A,2014000045965,4,DEED,01/22/2014,515000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014013100600001,A,2014000045881,1,DEED,01/30/2014,1100000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012301253001,A,2014000045876,4,DEED,01/16/2014,600000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2013121000054001,A,2014000060810,1,DEED,12/10/2013,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021400818001,A,2014000060809,1,DEED,02/06/2014,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021400965001,A,2014000060747,1,DEED,02/12/2014,125000,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021400842001,A,2014000060744,1,DEED,02/07/2014,400000,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014012700793002,A,2014000060729,3,DEED,01/21/2014,675000,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021700533001,A,2014000060718,1,DEED,02/06/2014,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021300877001,A,2014000060661,1,DEED,09/14/2013,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014012700956001,A,2014000060643,4,DEED,01/07/2014,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021101244001,A,2014000060623,1,DEED,02/06/2014,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2013110300043001,A,2014000060620,1,DEED,10/23/2013,712775,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021100683002,A,2014000060589,1,DEED,02/07/2014,326500,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021100176001,A,2014000060582,1,DEED,01/29/2014,496000,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021300901001,A,2014000060563,1,DEED,01/02/2014,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014020700527001,A,2014000060562,2,DEED,02/05/2014,54932.64,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021400315001,A,2014000060531,1,DEED,02/04/2014,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014012900668004,A,2014000060526,3,DEED,01/22/2014,3900000,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014012800292001,A,2014000060483,1,DEED,12/19/2013,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021100620001,A,2014000060469,1,DEED,01/27/2014,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021400155001,A,2014000060358,1,DEED,02/04/2014,600000,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021200069001,A,2014000060350,1,DEED,02/04/2014,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021000160001,A,2014000060318,4,DEED,06/28/2013,961370.46,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021001262001,A,2014000060313,4,DEED,02/04/2014,676000,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014012800590001,A,2014000060287,1,DEED,01/17/2014,230500,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021200909002,A,2014000060285,1,DEED,02/03/2014,750000,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021400959001,A,2014000060235,1,DEED,02/10/2014,2500,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021100585001,A,2014000060227,1,DEED,01/29/2014,400000,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014020701070001,A,2014000060178,4,DEED,12/20/2013,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014010200580001,A,2014000060172,1,DEED,01/02/2014,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014020900009001,A,2014000060142,4,DEED,01/31/2014,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014020900007001,A,2014000060141,4,DEED,01/31/2014,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021101158001,A,2014000060055,1,DEED,01/30/2014,899000,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014012200285001,A,2014000060054,4,DEED,01/06/2014,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014012901365001,A,2014000045862,4,DEED,01/24/2014,280900,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014013100723001,A,2014000045846,1,DEED,01/17/2014,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014013100289001,A,2014000045806,3,DEED,01/22/2014,766742.25,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012701204001,A,2014000045801,1,DEED,01/24/2014,490000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012900210001,A,2014000045788,4,DEED,01/15/2014,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012901353001,A,2014000045768,1,DEED,01/21/2014,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014013000741001,A,2014000045750,4,DEED,01/08/2014,218527.92,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012900752001,A,2014000045746,4,DEED,01/23/2013,2050000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014010901020001,A,2014000045725,3,DEED,12/30/2013,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012800355001,A,2014000045672,1,DEED,01/29/2014,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014013000346001,A,2014000045581,3,DEED,01/16/2014,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014020300839001,A,2014000045569,1,DEED,01/24/2014,550000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012700932001,A,2014000045554,4,DEED,01/15/2014,499000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012900663001,A,2014000045523,1,DEED,01/28/2014,350000,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014013101134001,A,2014000045457,1,DEED,12/17/2012,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012900584001,A,2014000045396,4,DEED,12/28/2013,0,02/05/2014,02/05/2014,0,0,0,100,02/28/2014
2014012300763001,A,2014000045322,3,DEED,01/21/2014,90000,02/04/2014,02/04/2014,0,0,0,100,02/28/2014
2014012100092001,A,2014000045312,4,DEED,01/06/2014,175000,02/04/2014,02/04/2014,0,0,0,100,02/28/2014
2014012800263001,A,2014000045178,3,DEED,01/17/2014,815000,02/04/2014,02/04/2014,0,0,0,100,02/28/2014
2014013100776001,A,2014000045162,1,DEED,01/27/2014,1200000,02/04/2014,02/04/2014,0,0,0,100,02/28/2014
2014020300230001,A,2014000045152,1,DEED,11/19/2013,0,02/04/2014,02/04/2014,0,0,0,100,02/28/2014
2014020300263001,A,2014000045151,1,DEED,11/25/2013,0,02/04/2014,02/04/2014,0,0,0,100,02/28/2014
2014013000893001,A,2014000045133,1,DEED,01/27/2014,600000,02/04/2014,02/04/2014,0,0,0,100,02/28/2014
2014013000749001,A,2014000045130,1,DEED,12/20/2013,850000,02/04/2014,02/04/2014,0,0,0,100,02/28/2014
2014013000639001,A,2014000045117,1,DEED,01/16/2014,545000,02/04/2014,02/04/2014,0,0,0,100,02/28/2014
2014013000332001,A,2014000045114,1,DEED,12/19/2013,0,02/04/2014,02/04/2014,0,0,0,100,02/28/2014
2014013101154001,A,2014000045091,1,DEED,01/27/2014,0,02/04/2014,02/04/2014,0,0,0,100,02/28/2014
2014010601428002,A,2014000045085,1,DEED,12/26/2013,1250000,02/04/2014,02/04/2014,0,0,0,100,02/28/2014
2014013101178001,A,2014000045074,1,DEED,01/15/2014,0,02/04/2014,02/04/2014,0,0,0,100,02/28/2014
2014013000101003,A,2014000045065,1,DEED,01/28/2014,950000,02/04/2014,02/04/2014,0,0,0,100,02/28/2014
2013072100032001,A,2014000060015,4,DEED,07/03/2013,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014020601078002,A,2014000059993,4,DEED,01/27/2014,425000,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
2014021400590001,A,2014000059978,1,DEED,02/05/2014,0,02/18/2014,02/18/2014,0,0,0,100,02/28/2014
